1,29f9ry07,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.320886,1,,,1407.0,1407.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,1,50.0,75.0,1,1,,130.0,0.0,,,,,1,60.0,90.0,2,1,,135.0,0.0,,,,,1,70.0,105.0,3,1,,140.0,0.0,,,,,1,80.0,120.0,4,1,,142.0,0.0,,,,,1,85.0,127.0,5,1,,145.0,0.0,,,,,1,90.0,135.0,6,1,,147.0,0.0,,,,,1,95.0,142.0,7,1,,147.0,0.0,,,,,1,95.0,142.0,8,1,,148.0,0.0,,,,,1,95.0,143.0,9,1,,148.0,0.0,3,1,1,The experiment provided interesting insights into trust and investment dynamics. It was intriguing to see how different investment strategies could impact the outcomes for both the investor and the manager. Perhaps future iterations could explore additional variables or scenarios that could affect the trust and decision-making process further.,1,95.0,143.0,10
2,bha8hwz2,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.189223,1,,,1223.0,1223.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,1,50.0,75.0,1,2,,90.0,0.0,,,,,1,60.0,90.0,2,2,,105.0,0.0,,,,,1,70.0,105.0,3,2,,120.0,0.0,,,,,1,80.0,120.0,4,2,,128.0,0.0,,,,,1,85.0,127.0,5,2,,135.0,0.0,,,,,1,90.0,135.0,6,2,,143.0,0.0,,,,,1,95.0,142.0,7,2,,143.0,0.0,,,,,1,95.0,142.0,8,2,,142.0,0.0,,,,,1,95.0,143.0,9,2,,142.0,0.0,3,2,1,,1,95.0,143.0,10
3,u6p5g8u0,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.245036,1,,,1374.0,1374.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,2,50.0,75.0,1,1,,110.0,0.0,,,,,2,50.0,60.0,2,1,,130.0,0.0,,,,,2,60.0,90.0,3,1,,135.0,0.0,,,,,2,70.0,105.0,4,1,,140.0,0.0,,,,,2,80.0,120.0,5,1,,142.0,0.0,,,,,2,85.0,127.0,6,1,,145.0,0.0,,,,,2,90.0,135.0,7,1,,147.0,0.0,,,,,2,95.0,142.0,8,1,,150.0,0.0,,,,,2,100.0,150.0,9,1,,150.0,0.0,3,1,1,The experiment was engaging and provided insights into decision-making processes. A suggestion for improvement could be to provide a more detailed explanation of the multiplier effect.,2,100.0,150.0,10
4,l8f9it7u,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.570049,1,,,1186.0,1186.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,2,50.0,75.0,1,2,,90.0,0.0,,,,,2,50.0,60.0,2,2,,90.0,0.0,,,,,2,60.0,90.0,3,2,,105.0,0.0,,,,,2,70.0,105.0,4,2,,120.0,0.0,,,,,2,80.0,120.0,5,2,,128.0,0.0,,,,,2,85.0,127.0,6,2,,135.0,0.0,,,,,2,90.0,135.0,7,2,,143.0,0.0,,,,,2,95.0,142.0,8,2,,150.0,0.0,,,,,2,100.0,150.0,9,2,,150.0,0.0,3,2,1,The experiment was engaging and provided valuable insights into strategic decision-making and the dynamics of trust and investment between managers and investors.,2,100.0,150.0,10
5,6kfxmpun,,0,80,80,ftrust,Thanks,2024-04-30 00:23:01.046826,1,,,1423.0,1423.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,3,50.0,75.0,1,1,,130.0,0.0,,,,,3,60.0,90.0,2,1,,135.0,0.0,,,,,3,70.0,105.0,3,1,,140.0,0.0,,,,,3,80.0,120.0,4,1,,145.0,0.0,,,,,3,90.0,135.0,5,1,,148.0,0.0,,,,,3,95.0,143.0,6,1,,150.0,0.0,,,,,3,100.0,150.0,7,1,,150.0,0.0,,,,,3,100.0,150.0,8,1,,150.0,0.0,,,,,3,100.0,150.0,9,1,,150.0,0.0,3,1,1,"The strategy of consistently investing 100 points per round proved to be effective, resulting in a final positive outcome. Suggestions for future experiments could include varying the multiplier effect to see how it influences the decision-making process of both investors and managers.",3,100.0,150.0,10
6,rauzitb3,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.271285,1,,,1267.0,1267.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,3,50.0,75.0,1,2,,90.0,0.0,,,,,3,60.0,90.0,2,2,,105.0,0.0,,,,,3,70.0,105.0,3,2,,120.0,0.0,,,,,3,80.0,120.0,4,2,,135.0,0.0,,,,,3,90.0,135.0,5,2,,142.0,0.0,,,,,3,95.0,143.0,6,2,,150.0,0.0,,,,,3,100.0,150.0,7,2,,150.0,0.0,,,,,3,100.0,150.0,8,2,,150.0,0.0,,,,,3,100.0,150.0,9,2,,150.0,0.0,3,2,1,The experiment offered valuable insights into the importance of trust and reciprocity in economic transactions.,3,100.0,150.0,10
7,srpduwt8,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.529770,1,,,1419.0,1419.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,4,50.0,75.0,1,1,,130.0,0.0,,,,,4,60.0,90.0,2,1,,135.0,0.0,,,,,4,70.0,105.0,3,1,,140.0,0.0,,,,,4,80.0,120.0,4,1,,145.0,0.0,,,,,4,90.0,135.0,5,1,,148.0,0.0,,,,,4,95.0,143.0,6,1,,148.0,0.0,,,,,4,96.0,144.0,7,1,,149.0,0.0,,,,,4,97.0,146.0,8,1,,149.0,0.0,,,,,4,98.0,147.0,9,1,,150.0,0.0,3,1,1,The experiment was insightful and engaging. It would be interesting to see how different strategies affect the outcome over more rounds or varying conditions.,4,99.0,149.0,10
8,en7s7uoo,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.471279,1,,,1251.0,1251.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,4,50.0,75.0,1,2,,90.0,0.0,,,,,4,60.0,90.0,2,2,,105.0,0.0,,,,,4,70.0,105.0,3,2,,120.0,0.0,,,,,4,80.0,120.0,4,2,,135.0,0.0,,,,,4,90.0,135.0,5,2,,142.0,0.0,,,,,4,95.0,143.0,6,2,,144.0,0.0,,,,,4,96.0,144.0,7,2,,145.0,0.0,,,,,4,97.0,146.0,8,2,,147.0,0.0,,,,,4,98.0,147.0,9,2,,148.0,0.0,3,2,2,"No specific feedback, the experiment was straightforward.",4,99.0,149.0,10
9,goe1g4jb,,0,80,80,ftrust,Thanks,2024-04-30 00:23:00.110817,1,,,1413.0,1413.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,5,50.0,75.0,1,1,,130.0,0.0,,,,,5,60.0,90.0,2,1,,135.0,0.0,,,,,5,70.0,105.0,3,1,,140.0,0.0,,,,,5,80.0,120.0,4,1,,142.0,0.0,,,,,5,85.0,127.0,5,1,,145.0,0.0,,,,,5,90.0,135.0,6,1,,148.0,0.0,,,,,5,95.0,143.0,7,1,,149.0,0.0,,,,,5,98.0,147.0,8,1,,149.0,0.0,,,,,5,99.0,148.0,9,1,,150.0,0.0,3,1,1,No specific feedback,5,100.0,150.0,10
10,pgmkkd0w,,0,80,80,ftrust,Thanks,2024-04-30 00:22:59.279598,1,,,1241.0,1241.0,,,,,,,9gqqpu8g,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,5,50.0,75.0,1,2,,90.0,0.0,,,,,5,60.0,90.0,2,2,,105.0,0.0,,,,,5,70.0,105.0,3,2,,120.0,0.0,,,,,5,80.0,120.0,4,2,,128.0,0.0,,,,,5,85.0,127.0,5,2,,135.0,0.0,,,,,5,90.0,135.0,6,2,,142.0,0.0,,,,,5,95.0,143.0,7,2,,147.0,0.0,,,,,5,98.0,147.0,8,2,,149.0,0.0,,,,,5,99.0,148.0,9,2,,150.0,0.0,3,2,1,The experiment provides interesting insights into investment and dividend strategies and how they impact the dynamics between investors and managers. Further exploration into how different multipliers affect decisions could be valuable.,5,100.0,150.0,10
1,apkz2hzu,,0,80,80,trust,Thanks,2024-04-30 00:35:53.703896,1,,,1425.0,1425.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,1,,125.0,0.0,,,,,1,50.0,75.0,1,1,,130.0,0.0,,,,,1,60.0,90.0,2,1,,135.0,0.0,,,,,1,70.0,105.0,3,1,,140.0,0.0,,,,,1,80.0,120.0,4,1,,145.0,0.0,,,,,1,90.0,135.0,5,1,,150.0,0.0,,,,,1,100.0,150.0,6,1,,150.0,0.0,,,,,1,100.0,150.0,7,1,,150.0,0.0,,,,,1,100.0,150.0,8,1,,150.0,0.0,,,,,1,100.0,150.0,9,1,,150.0,0.0,3,1,1,The experiment illustrated the importance of trust and reciprocity in economic games. It would be interesting to see how varying the multiplier affects strategies and outcomes.,1,100.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,bgyyvrti,,0,80,80,trust,Thanks,2024-04-30 00:37:13.267355,1,,,1275.0,1275.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,2,,75.0,0.0,,,,,1,50.0,75.0,1,2,,90.0,0.0,,,,,1,60.0,90.0,2,2,,105.0,0.0,,,,,1,70.0,105.0,3,2,,120.0,0.0,,,,,1,80.0,120.0,4,2,,135.0,0.0,,,,,1,90.0,135.0,5,2,,150.0,0.0,,,,,1,100.0,150.0,6,2,,150.0,0.0,,,,,1,100.0,150.0,7,2,,150.0,0.0,,,,,1,100.0,150.0,8,2,,150.0,0.0,,,,,1,100.0,150.0,9,2,,150.0,0.0,3,2,2,The experiment was engaging and provided insights into decision-making processes around fairness and asset distribution.,1,100.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,jnd0loao,,0,80,80,trust,Thanks,2024-04-30 00:35:53.776269,1,,,1000.0,1000.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,1,,100.0,0.0,,,,,2,50.0,50.0,1,1,,100.0,0.0,,,,,2,50.0,50.0,2,1,,100.0,0.0,,,,,2,50.0,50.0,3,1,,100.0,0.0,,,,,2,50.0,50.0,4,1,,100.0,0.0,,,,,2,50.0,50.0,5,1,,100.0,0.0,,,,,2,50.0,50.0,6,1,,100.0,0.0,,,,,2,50.0,50.0,7,1,,100.0,0.0,,,,,2,50.0,50.0,8,1,,100.0,0.0,,,,,2,50.0,50.0,9,1,,100.0,0.0,3,1,1,The experiment provides interesting insights into decision-making and reciprocity in economic games. It would be interesting to see variations where the multiplier changes or if the rounds were increased to observe long-term strategies.,2,50.0,50.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,wrsd6qt8,,0,80,80,trust,Thanks,2024-04-30 00:35:53.721250,1,,,1000.0,1000.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,2,,100.0,0.0,,,,,2,50.0,50.0,1,2,,100.0,0.0,,,,,2,50.0,50.0,2,2,,100.0,0.0,,,,,2,50.0,50.0,3,2,,100.0,0.0,,,,,2,50.0,50.0,4,2,,100.0,0.0,,,,,2,50.0,50.0,5,2,,100.0,0.0,,,,,2,50.0,50.0,6,2,,100.0,0.0,,,,,2,50.0,50.0,7,2,,100.0,0.0,,,,,2,50.0,50.0,8,2,,100.0,0.0,,,,,2,50.0,50.0,9,2,,100.0,0.0,3,2,1,"The experiment was insightful, showcasing how mutual benefit and fairness can shape decision-making in game theory contexts. It would be interesting to explore variations in the multiplier effect.",2,50.0,50.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,dif6skd4,,0,80,80,trust,Thanks,2024-04-30 00:35:53.714352,1,,,1387.0,1387.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,1,,125.0,0.0,,,,,3,50.0,75.0,1,1,,130.0,0.0,,,,,3,60.0,90.0,2,1,,133.0,0.0,,,,,3,65.0,98.0,3,1,,135.0,0.0,,,,,3,70.0,105.0,4,1,,138.0,0.0,,,,,3,75.0,113.0,5,1,,140.0,0.0,,,,,3,80.0,120.0,6,1,,143.0,0.0,,,,,3,85.0,128.0,7,1,,145.0,0.0,,,,,3,90.0,135.0,8,1,,148.0,0.0,,,,,3,95.0,143.0,9,1,,150.0,0.0,3,1,1,The experiment was engaging and provided insight into decision-making processes in economic games.,3,100.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,b7ut6zmq,,0,80,80,trust,Thanks,2024-04-30 00:35:53.694594,1,,,1153.0,1153.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,2,,75.0,0.0,,,,,3,50.0,75.0,1,2,,90.0,0.0,,,,,3,60.0,90.0,2,2,,97.0,0.0,,,,,3,65.0,98.0,3,2,,105.0,0.0,,,,,3,70.0,105.0,4,2,,112.0,0.0,,,,,3,75.0,113.0,5,2,,120.0,0.0,,,,,3,80.0,120.0,6,2,,127.0,0.0,,,,,3,85.0,128.0,7,2,,135.0,0.0,,,,,3,90.0,135.0,8,2,,142.0,0.0,,,,,3,95.0,143.0,9,2,,150.0,0.0,3,2,1,No specific feedback,3,100.0,150.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,x4vcukt4,,0,80,80,trust,Thanks,2024-04-30 00:35:53.737040,1,,,1000.0,1000.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,1,,100.0,0.0,,,,,4,50.0,50.0,1,1,,100.0,0.0,,,,,4,60.0,60.0,2,1,,100.0,0.0,,,,,4,50.0,50.0,3,1,,100.0,0.0,,,,,4,40.0,40.0,4,1,,100.0,0.0,,,,,4,30.0,30.0,5,1,,100.0,0.0,,,,,4,25.0,25.0,6,1,,100.0,0.0,,,,,4,20.0,20.0,7,1,,100.0,0.0,,,,,4,20.0,20.0,8,1,,100.0,0.0,,,,,4,20.0,20.0,9,1,,100.0,0.0,3,1,1,The experiment was engaging and provided insights into strategic cooperation. Maintaining the multiplier effect as a constant in all rounds could potentially affect strategies; varying this aspect might reveal more nuanced behaviors.,4,20.0,20.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,41xblp8z,,0,80,80,trust,Thanks,2024-04-30 00:35:54.611615,1,,,670.0,670.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,2,,100.0,0.0,,,,,4,50.0,50.0,1,2,,120.0,0.0,,,,,4,60.0,60.0,2,2,,100.0,0.0,,,,,4,50.0,50.0,3,2,,80.0,0.0,,,,,4,40.0,40.0,4,2,,60.0,0.0,,,,,4,30.0,30.0,5,2,,50.0,0.0,,,,,4,25.0,25.0,6,2,,40.0,0.0,,,,,4,20.0,20.0,7,2,,40.0,0.0,,,,,4,20.0,20.0,8,2,,40.0,0.0,,,,,4,20.0,20.0,9,2,,40.0,0.0,3,2,1,The experiment was engaging and provided insight into decision-making in a reciprocal exchange setting. Mirroring strategies led to a fair and cooperative outcome.,4,20.0,20.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,yxrwt9nc,,0,80,80,trust,Thanks,2024-04-30 00:35:53.766264,1,,,1000.0,1000.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,1,,100.0,0.0,,,,,5,50.0,50.0,1,1,,100.0,0.0,,,,,5,60.0,60.0,2,1,,100.0,0.0,,,,,5,70.0,70.0,3,1,,100.0,0.0,,,,,5,80.0,80.0,4,1,,100.0,0.0,,,,,5,90.0,90.0,5,1,,100.0,0.0,,,,,5,100.0,100.0,6,1,,100.0,0.0,,,,,5,100.0,100.0,7,1,,100.0,0.0,,,,,5,100.0,100.0,8,1,,100.0,0.0,,,,,5,100.0,100.0,9,1,,100.0,0.0,3,1,1,,5,100.0,100.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,vhadv539,,0,80,80,trust,Thanks,2024-04-30 00:35:53.742018,1,,,1700.0,1700.0,,,,,,,vb9dtvjw,,,,,0,0.0,trust,1.0,2,,100.0,0.0,,,,,5,50.0,50.0,1,2,,120.0,0.0,,,,,5,60.0,60.0,2,2,,140.0,0.0,,,,,5,70.0,70.0,3,2,,160.0,0.0,,,,,5,80.0,80.0,4,2,,180.0,0.0,,,,,5,90.0,90.0,5,2,,200.0,0.0,,,,,5,100.0,100.0,6,2,,200.0,0.0,,,,,5,100.0,100.0,7,2,,200.0,0.0,,,,,5,100.0,100.0,8,2,,200.0,0.0,,,,,5,100.0,100.0,9,2,,200.0,0.0,3,2,1,The experiment was insightful regarding trust and cooperation in games involving money exchange. Suggestions for improvement could include varying the points multiplier to study its impact on the dynamics of trust and cooperation more deeply.,5,100.0,100.0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,dedneiq7,,0,80,80,ftrust,Thanks,2024-04-30 00:46:29.439327,1,,,1414.0,1414.0,,,,,,,apr14jvs,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,125.0,0.0,,,,,1,50.0,75.0,1,1,,130.0,0.0,,,,,1,60.0,90.0,2,1,,135.0,0.0,,,,,1,70.0,105.0,3,1,,140.0,0.0,,,,,1,80.0,120.0,4,1,,142.0,0.0,,,,,1,85.0,127.0,5,1,,145.0,0.0,,,,,1,90.0,135.0,6,1,,147.0,0.0,,,,,1,95.0,142.0,7,1,,150.0,0.0,,,,,1,100.0,150.0,8,1,,150.0,0.0,,,,,1,100.0,150.0,9,1,,150.0,0.0,3,1,1,The experiment was insightful in understanding how strategic investments can enhance returns over multiple rounds. It would be interesting to explore how different investment strategies might affect the outcomes in similar settings.,1,100.0,150.0,10
2,35sc89o0,,0,80,80,ftrust,Thanks,2024-04-30 00:46:29.348150,1,,,1246.0,1246.0,,,,,,,apr14jvs,,,,,0,0.0,ftrust,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,75.0,0.0,,,,,1,50.0,75.0,1,2,,90.0,0.0,,,,,1,60.0,90.0,2,2,,105.0,0.0,,,,,1,70.0,105.0,3,2,,120.0,0.0,,,,,1,80.0,120.0,4,2,,128.0,0.0,,,,,1,85.0,127.0,5,2,,135.0,0.0,,,,,1,90.0,135.0,6,2,,143.0,0.0,,,,,1,95.0,142.0,7,2,,150.0,0.0,,,,,1,100.0,150.0,8,2,,150.0,0.0,,,,,1,100.0,150.0,9,2,,150.0,0.0,3,2,1,,1,100.0,150.0,10
